1481610443975, 0.00, -3.12, 3.94, -0.01, -0.02, 0.26, 25.00
1481610443989, 0.00, -3.12, 3.94, 0.00, -0.02, 0.18, 25.00
1481610444005, 0.00, -3.12, 3.94, -0.01, -0.02, 0.23, 25.00
1481610444019, 0.00, -3.12, 3.94, 0.00, -0.01, 0.28, 25.00
1481610444032, 0.00, -3.12, 3.94, -0.01, -0.01, 0.28, 25.00
1481610444048, 0.00, -3.12, 3.94, -0.01, -0.01, 0.25, 25.00
1481610444061, 0.00, -3.12, 3.94, 0.00, -0.03, 0.29, 25.00
1481610444074, 0.00, -3.12, 3.94, -0.01, -0.02, 0.31, 25.00
1481610444089, 0.00, -3.12, 3.94, -0.01, 0.00, 0.19, 25.00
1481610444104, 0.00, -3.12, 3.94, -0.02, -0.03, 0.21, 25.00
1481610444118, 0.00, -3.12, 3.94, -0.01, -0.02, 0.24, 25.00
1481610444131, 0.00, -3.12, 3.94, 0.00, -0.02, 0.28, 25.00
1481610444145, 0.00, -3.12, 3.94, 0.00, -0.04, 0.18, 25.00
1481610444159, 0.00, -3.12, 3.94, -0.02, -0.04, 0.27, 25.00
1481610444173, 0.00, -3.12, 3.94, 0.00, -0.04, 0.28, 25.00
1481610444188, 0.00, -3.12, 3.94, -0.01, 0.00, 0.28, 25.00
1481610444201, 0.00, -3.12, 3.94, -0.01, 0.00, 0.24, 25.00
1481610444213, 0.00, -3.12, 3.94, 0.01, -0.01, 0.26, 25.00
1481610444228, 0.00, -3.12, 3.94, -0.01, -0.03, 0.27, 25.00
1481610444241, 0.00, -3.12, 3.94, 0.00, -0.01, 0.17, 25.00
1481610444256, 0.00, -3.12, 3.94, 0.00, -0.02, 0.20, 25.00
1481610444270, 0.00, -3.12, 3.94, 0.00, 0.00, 0.32, 25.00
1481610444283, 0.00, -3.12, 3.94, 0.00, -0.02, 0.28, 25.00
1481610444298, 0.00, -3.12, 3.94, -0.02, -0.02, 0.19, 25.00
1481610444312, 0.00, -3.12, 3.94, -0.02, -0.03, 0.26, 25.00
1481610444327, 0.00, -3.12, 3.94, -0.02, -0.02, 0.25, 25.00
1481610444340, 0.00, -3.12, 3.94, 0.00, -0.02, 0.18, 25.00
1481610444353, 0.00, -3.12, 3.94, -0.02, 0.00, 0.22, 25.00
1481610444366, 0.00, -3.12, 3.94, 0.00, -0.03, 0.28, 25.00
1481610444380, 0.00, -3.12, 3.94, 0.00, 0.00, 0.29, 25.00
1481610444393, 0.00, -3.12, 3.94, 0.01, -0.01, 0.21, 25.00
1481610444408, 0.00, -3.12, 3.94, 0.00, -0.03, 0.22, 25.00
1481610444421, 0.00, -3.12, 3.94, -0.02, -0.03, 0.29, 25.00
1481610444435, 0.00, -3.12, 3.94, 0.00, 0.00, 0.22, 25.00
1481610444449, 0.00, -3.12, 3.94, -0.01, -0.02, 0.23, 25.00
1481610444462, 0.00, -3.12, 3.94, 0.01, -0.03, 0.27, 25.00
1481610444476, 0.00, -3.12, 3.94, 0.00, -0.02, 0.31, 25.00
1481610444491, 0.00, -3.12, 3.94, -0.02, 0.00, 0.20, 25.00
1481610444505, 0.00, -3.12, 3.94, -0.02, -0.02, 0.24, 25.00
1481610444518, 0.00, -3.12, 3.94, -0.01, -0.01, 0.26, 25.00
1481610444531, 0.00, -3.12, 3.94, 0.01, -0.02, 0.31, 25.00
1481610444546, 0.00, -3.12, 3.94, -0.01, -0.02, 0.16, 25.00
1481610444560, 0.00, -3.12, 3.94, 0.01, -0.03, 0.27, 25.00
1481610444573, 0.00, -3.12, 3.94, 0.00, -0.01, 0.30, 25.00
1481610444588, 0.00, -3.12, 3.94, 0.00, 0.00, 0.30, 25.00
1481610444601, 0.00, -3.12, 3.94, -0.02, -0.01, 0.21, 25.00
1481610444613, 0.00, -3.12, 3.94, -0.02, -0.02, 0.29, 25.00
1481610444628, 0.00, -3.12, 3.94, 0.00, -0.03, 0.30, 25.00
1481610444641, 0.00, -3.12, 3.94, -0.01, 0.00, 0.20, 25.00
1481610444656, 0.00, -3.12, 3.94, 0.00, -0.02, 0.22, 25.00
1481610444669, 0.00, -3.12, 3.94, 0.00, -0.01, 0.28, 25.00
1481610444681, 0.00, -3.12, 3.94, -0.01, -0.03, 0.24, 25.00
1481610444695, 0.00, -3.12, 3.94, -0.02, -0.04, 0.20, 25.00
1481610444710, 0.00, -3.12, 3.94, 0.00, 0.00, 0.28, 25.00
1481610444723, 0.00, -3.12, 3.94, 0.00, -0.02, 0.28, 25.00
1481610444737, 0.00, -3.12, 3.94, -0.01, -0.02, 0.27, 25.00
1481610444750, 0.00, -3.12, 3.94, 0.00, -0.04, 0.25, 25.00
1481610444762, 0.00, -3.12, 3.94, 0.00, -0.02, 0.26, 25.00
1481610444776, 0.00, -3.12, 3.94, 0.00, -0.02, 0.27, 25.00
1481610444790, 0.00, -3.12, 3.94, -0.01, -0.01, 0.19, 25.00
1481610444802, 0.00, -3.12, 3.94, 0.00, -0.01, 0.24, 25.00
1481610444814, 0.00, -3.12, 3.94, 0.00, -0.04, 0.26, 25.00
1481610444829, 0.00, -3.12, 3.94, -0.01, -0.02, 0.26, 25.00
1481610444843, 0.00, -3.12, 3.94, -0.03, -0.01, 0.21, 25.00
1481610444857, 0.00, -3.12, 3.94, -0.02, -0.02, 0.24, 25.00
1481610444870, 0.00, -3.12, 3.94, 0.00, -0.01, 0.30, 25.00
1481610444882, 0.00, -3.12, 3.94, 0.01, -0.02, 0.32, 25.00
1481610444896, 0.00, -3.12, 3.94, 0.00, -0.02, 0.17, 25.00
1481610444910, 0.00, -3.12, 3.94, 0.00, -0.02, 0.26, 25.00
1481610444922, 0.00, -3.12, 3.94, 0.00, 0.00, 0.30, 25.00
1481610444936, 0.00, -3.12, 3.94, 0.00, 0.00, 0.25, 25.00
1481610444950, 0.00, -3.12, 3.94, -0.01, -0.01, 0.21, 25.00
1481610444962, 0.00, -3.12, 3.94, 0.00, -0.02, 0.26, 25.00
1481610444976, 0.00, -3.12, 3.94, 0.01, -0.02, 0.31, 25.00
1481610444990, 0.00, -3.12, 3.94, -0.02, -0.02, 0.21, 25.00
1481610445002, 0.00, -3.12, 3.94, 0.00, -0.04, 0.23, 25.00
1481610445014, 0.00, -3.12, 3.94, -0.02, -0.04, 0.27, 25.00
1481610445029, 0.00, -3.12, 3.94, -0.01, -0.03, 0.29, 25.00
1481610445042, 0.00, -3.12, 3.94, -0.04, -0.02, 0.17, 25.00
1481610445056, 0.00, -3.12, 3.94, -0.04, -0.03, 0.22, 25.00
1481610445070, 0.00, -3.12, 3.94, -0.01, 0.00, 0.30, 25.00
1481610445082, 0.00, -3.12, 3.94, 0.00, -0.02, 0.31, 25.00
1481610445096, 0.00, -3.12, 3.94, -0.02, -0.01, 0.20, 25.00
1481610445110, 0.00, -3.12, 3.94, -0.01, -0.01, 0.27, 25.00
1481610445122, 0.00, -3.12, 3.94, 0.00, -0.01, 0.29, 25.00
1481610445136, 0.00, -3.12, 3.94, 0.00, -0.04, 0.24, 25.00
1481610445150, 0.00, -3.12, 3.94, 0.00, -0.01, 0.23, 25.00
1481610445163, 0.00, -3.12, 3.94, -0.03, -0.02, 0.27, 25.00
1481610445177, 0.00, -3.12, 3.94, 0.00, -0.02, 0.30, 25.00
1481610445191, 0.00, -3.12, 3.94, 0.00, 0.00, 0.21, 25.00
1481610445203, 0.00, -3.12, 3.94, -0.03, -0.04, 0.22, 25.00
1481610445216, 0.00, -3.12, 3.94, -0.02, -0.04, 0.30, 25.00
1481610445230, 0.00, -3.12, 3.94, 0.00, -0.02, 0.24, 25.00
1481610445243, 0.00, -3.12, 3.94, -0.03, -0.02, 0.14, 25.00
1481610445257, 0.00, -3.12, 3.94, -0.01, -0.04, 0.26, 25.00
1481610445271, 0.00, -3.12, 3.94, 0.00, -0.01, 0.29, 25.00
1481610445285, 0.00, -3.12, 3.94, 0.00, 0.00, 0.29, 25.00
1481610445300, 0.00, -3.12, 3.94, 0.00, -0.01, 0.17, 25.00
1481610445313, 0.00, -3.12, 3.94, 0.00, 0.00, 0.27, 25.00
1481610445327, 0.00, -3.12, 3.94, -0.03, 0.00, 0.28, 25.00
1481610445341, 0.00, -3.12, 3.94, 0.02, -0.05, 0.38, 25.00
1481610445354, 0.00, -3.12, 3.94, -0.03, 0.00, 0.12, 25.00
1481610445369, 0.00, -3.12, 3.94, 0.00, -0.03, 0.33, 25.00
1481610445383, 0.00, -3.12, 3.94, 0.00, -0.01, 0.30, 25.00
1481610445397, 0.00, -3.12, 3.94, -0.03, -0.02, 0.19, 25.00
1481610445411, 0.00, -3.12, 3.94, 0.01, -0.02, 0.28, 25.00
1481610445423, 0.00, -3.12, 3.94, 0.00, -0.02, 0.27, 25.00
1481610445438, 0.00, -3.12, 3.94, -0.02, -0.01, 0.30, 25.00
1481610445452, 0.00, -3.12, 3.94, -0.01, -0.01, 0.25, 25.00
1481610445464, 0.00, -3.12, 3.94, -0.01, 0.00, 0.26, 25.00
1481610445479, 0.00, -3.12, 3.94, -0.01, -0.04, 0.31, 25.00
1481610445493, 0.00, -3.12, 3.94, 0.00, -0.02, 0.21, 25.00
1481610445507, 0.00, -3.12, 3.94, 0.00, -0.01, 0.21, 25.00
1481610445521, 0.00, -3.12, 3.94, 0.00, -0.04, 0.26, 25.00
1481610445533, 0.00, -3.12, 3.94, -0.02, 0.00, 0.30, 25.00
1481610445546, 0.00, -3.12, 3.94, -0.01, -0.02, 0.19, 25.00
1481610445561, 0.00, -3.12, 3.94, 0.00, -0.01, 0.28, 25.00
1481610445574, 0.00, -3.12, 3.94, -0.01, -0.01, 0.30, 25.00
1481610445590, 0.00, -3.12, 3.94, 0.00, -0.02, 0.23, 25.00
1481610445604, 0.00, -3.12, 3.94, 0.00, -0.02, 0.22, 25.00
